dummy_column_A,recipient_name,dummy_value
0.909903375,NV ST DEPT OF HEALTH AND HUMAN SERVICES,56.62689463
0.246684093,LUTHERAN WORLD RELIEF,7.848255071
0.663831053,Kansas Veterans' Cemetery Winf,25.13900211
0.386156235,Kansas Department of Wildlife and Parks,50.47025697
0.54155846,ALASKA HUMANITIES FORUM,47.63549971
0.997035376,PUERTO RICO PRHTA,10.74995965
0.132754218,Cal Tech,55.46963844
0.443423063,VIRGINIA FOUNDATION FOR THE HUMANITIES,14.16467187
0.636656549,"LA ST DEPT OF HEALTH & HOSPITALS, OFFICE OF M",61.43484245
0.618445349,"AM. FED. OF ST., COUNTY & MUNI. EMPLOYEES",32.63590024
0.48752462,SOUTHWEST OK COMMUNITY ACTION GROUP,43.33629553
0.353778106,San Luis Canal Company,60.4094274
0.834685772,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,52.46738658
0.172947617,Northern California Natural Resource Center,67.84070249
0.361968028,Dolores Soil Conservation District,42.83048245
0.867512905,NAHB RESEARCH CENTER INC,68.38023824
0.911345453,ALABAMA HUMANITIES FOUNDATION,3.289189189
0.053576113,SC STATE HEALTH & HUMAN SERVICES FINANCE COMM,16.72250493
0.907308872,"NATIONAL ABLE NETWORK, INC.",20.51157587
0.951396912,KY ST CABINET FOR HEALTH AND FAMILY SERVICES,34.81848172
0.738401995,"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, IN",15.64594552
0.497071568,Karuk Tribe of California,27.56642533
0.340585447,LOUISIANA ENDOWMENT FOR THE HUMANITIES,73.1552674
0.758052869,ILLINOIS MANUFACTURING EXTENSION CENTER,76.36791587
0.73297315,TEXAS HEALTH & HUMAN SERVICES COMMISSION,49.53752478
0.10358381,Colorado Division of Wildlife,57.80020924
0.708266668,Department of Environmental Protection,47.92311395
0.546938715,INDIANAPOLIS-MARION COUNTY PUBLIC LIBRARY FOU,17.03799001
0.200784784,"Uncompahgre/Com., Inc.",41.64715638
0.125070406,Mines Advisory Group,59.7467337
0.144572438,"Commonwealth of Virginia, Department of",23.63304906
0.398243078,NC ST DEPARTMENT OF HEALTH & HUMAN SERVICES,33.43392236
0.581009197,Colorado Division of Wildlife,65.97549758
0.654570988,The Regents of the University of San Diego,61.56551967
0.632502848,NATIONAL COUNCIL OF LA RAZA,53.25429019
0.816009611,DUCKS UNLIMITED,94.19929051
0.287593638,VERMONT HUMANITIES COUNCIL,43.65859957
0.879703841,Department of Environmental Protection,36.28761303
0.569892397,United Nations Development Programme,18.67546233
0.382940894,Colorado Division of Wildlife,25.11557404
0.797433676,FED STATESMICRONESIA,81.23016517
0.433307892,KY ST CABINET FOR HEALTH AND FAMILY SERVICES,91.04981696
0.250256662,DC DEPARTMENT OF HUMAN SERVICES,17.04614453
0.442121162,UNIVERSITY OF NOTRE DAME,78.77548726
0.579062129,KS ST DEPARTMENT OF SOCIAL & REHABILITATION S,97.71964597
0.71774963,MO ST DEPARTMENT OF SOCIAL SERVICES,56.81306955
0.836427864,CATHOLIC CHARITIES OF SAN DIEGO,0.18244107
0.283223459,"OR ST DEPT OF HUMAN RESOURCES, ADULT & FAMILY",87.07925984
0.30899946,Marin Conservation Corps,29.49769013
0.050069876,MARYLAND STATE DEPARTMENT OF HEALTH & MENTAL,96.73502347
0.949270097,KY ST CABINET FOR HEALTH AND FAMILY SERVICES,62.01678021
0.699489415,COMMUNITY AND SENIOR SERVICES MIDLAND,90.03792198
0.338968525,"California State University, Fresno Foundatio",13.57287517
0.455803953,MN ST DEPARTMENT OF HEALTH,67.00108865
0.338960913,MUNICIPALITY OF SAN GERMAN,33.68305964
0.391922816,"MT ST DEPT OF PHHS, MEDICAID & TITLE IV-A SER",63.49156542
0.418200543,CALIFORNIA COUNCIL FOR THE HUMANITIES,74.95299193
0.019640092,OK ST HEALTH DEPARTMENT,45.61219872
0.576634942,NATIONAL ASIAN PACIFIC CENTER ON AGING,90.06689681
0.115679202,SC STATE HEALTH & HUMAN SERVICES FINANCE COMM,15.98402387
0.758215627,The Nature Conservancy,4.392106854
0.043934651,Colorado State University,15.68519213
0.96352768,ORCAS ISLAND HISTORICAL MUSEUM,21.9795239
0.443909246,AMERICAN COUNCIL OF LEARNED SOCIETIES,22.33423352
0.47474622,"UTILITY WORKERS UNION OF AMERICA, AFL-CIO",86.19776711
0.178610162,"MEDICAL COLLEGE OF GEORGIA, RESEARCH INSTITUT",50.86189533
0.20881152,Golden Gate National Parks Conservancy,69.28077524
0.669808603,Western MD Resource Conservation,0.75791024
0.450949768,NEW HAMPSHIRE HUMANITIES COUNCIL,96.97423063
0.102879208,TEXAS HEALTH & HUMAN SERVICES COMMISSION,9.722016525
0.109798782,VT ST AGENCY FOR HUMAN SERVICES,28.96446791
0.50580557,ALABAMA MEDICAID AGENCY,90.88272419
0.488527084,University of California,24.81825276
0.629604171,KY ST CABINET FOR HEALTH AND FAMILY SERVICES,95.91506063
0.202684932,CORNELL UNIVERSITY,75.25607901
0.37962674,UNIVERSITY OF PUERTO RICO,7.947209087
0.335839434,Catholic Charities and Community Services of,92.19576313
0.894379535,Glenn County Resousrce Conservation District,84.03401733
0.004558524,CHILDREN'S MUSEUM OF BOSTON,40.30864387
0.240419323,"SER - JOBS FOR PROGRESS NATIONAL, INC.",75.95019356
0.909995764,GEORGIA TECH APPLIED RESEARCH CORPORATION,86.22247287
0.185920037,UNIVERSITY OF NEVADA,42.91966851
0.712574203,Colorado Division of Wildlife,81.71759922
0.833362769,GA ST DEPT OF MEDICAL ASSISTANCE,14.33770047
0.224466469,RI ST DIVISION OF VOCATIONAL REHABILITATION,55.30667245
0.004936735,METRO 4,86.70909386
0.143040872,Organization of American States,33.14600797
0.820842455,TEXAS A & M RESEARCH FOUNDATION,94.38127143
0.449232636,Meridian International Center,39.95006873
0.591082499,PR PORTS AUTH,4.152200241
0.900948974,"LA ST DEPT OF HLTH & HOSPITALS, OFFICE OF PUB",94.72984558
0.371368162,CM DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENTA,79.92677013
0.192920358,Colorado Division of Wildlife,83.1393679
0.21451242,OH ST DEPARTMENT OF  JOB & FAMILY SERVICES,91.28788832
0.806900729,"SENIOR SERVICE AMERICA, INC.",69.70656196
0.747712514,Ovanian Cancer National Alliance,51.84512501
0.179830907,Navajo Nation,7.734618248
0.284345792,WV DIV OF NATURAL RESOURCES,37.32878493
0.825383471,MINNESOTA POLLUTION CONTROL AGENCY,65.88700303
0.605762591,Commonwealth of the Northern Mariana Islands,30.04588995
0.445554309,GENETIC ALLIANCE,24.85396722
0.753618174,NEW YORK OFFICE OF NATIONAL & COMMUNITY SERVI,54.45632738
0.696202598,GEORGE WASHINGTON UNIVERSITY,46.37157052
0.647598956,GEORGETOWN UNIVERSITY,19.65208194
0.7853267,DEPARTMENT  OF TRANSP,19.6983546
0.473029255,ND ST DEPARTMENT OF HEALTH,76.75738454
0.601839477,"CITY OF TEXARKANA, AR",26.11099464
0.743466427,DC DEPARTMENT OF MENTAL HEALTH,0.229163289
0.457867456,"VT DPT OF DISABILITIES, AGING/IND LIVING",27.68843668
0.31365376,Ohio Office of Information Technology,15.44861856
0.232014511,SD DEPT OF EDUCATION & CULTURAL AFFAIRS,65.27411509
0.782279713,ST. LUCIE COUNTY SCHOOL BOARD,32.8041225
0.471289477,VA POLYTECHNIC INST/STATE UNIVERSITY,37.50248301
0.813582008,Universidad Metropolitana,73.87973978
0.925141659,Montana State University,27.94056787
0.10989955,"HOSPITAL FOR SICK CHILDREN, TORONTO",15.29480106
0.788407009,"COMMUNITY ACTION BELKNAP-MERRIMACK COUNTIES,",92.26255683
0.933819832,Navajo Nation,38.32545683
0.045585112,DC DEPT OF HEALTH,69.64072666
0.798470662,VERMONT,96.07492114
0.97540728,National Association for Equal Opportunity in,26.32180699
0.393726231,STATE OF VIRGIN ISLANDS,61.60043844
0.085598177,Montana Conservation Corps Inc,37.82337929
0.815463239,MCGILL UNIVERSITY,23.14330907
0.714487554,GEORGETOWN UNIVERSITY,17.45792078
0.492324572,UNIVERSITY OF ALBERTA,43.96339769
0.568360138,SENIOR RESOURCE CONNECTION,12.53948443
0.017428634,City of Lead,68.68931504
0.119003872,DEPARTMENT OF PUBLIC,54.41143899
0.639444219,RHODE ISLAND D.O.H.,53.31955812
0.472724293,COUNCIL OF INFRASTRUCTURE FINANCING AUTHORIT,60.400611
0.016765494,KY ENVIRONMENTAL AND PUBLIC PROTECTION CABIN,87.56498235
0.178323708,UNIVERSITY OF THE VIRGIN ISLANDS,44.06375457
0.748822622,MEMPHIS-SHELBY COUNTY HEALTH DEPT,68.75855749
0.609651868,Carnegie Inst of Wash,45.33883693
0.277100557,"COASTLINE ELDERLY SERVICES, INC",34.18585023
0.903133068,Nat Acad of Sciences,97.22644955
0.099129317,"COL, Inc",9.303651032
0.245087362,HABITAT FOR INTERNATIONAL,35.74846861
0.406567489,MASSACHUSETTS WATER POLLUTION ABATEMENT TRUS,0.14580019
0.001712335,ARKANSAS DOT,55.47574239
0.891918678,The Lighthouse Trust,78.73909755
0.061024956,South African Business Coalition on AIDS,22.24555469
0.204187575,DEPARTMENT  OF TRANSP,56.78397824
0.010389883,DC DEPARTMENT OF HUMAN SERVICES,60.15136412
0.558562478,Town of Essex,86.21329147
0.038537205,CVTD,62.00313762
0.319829876,DEPARTMENT OF TRANSPO,74.36785278
0.302615656,UNIVERSITY OF MELBOURNE,81.86258519
0.046765479,Catholic University,7.541206683
0.461557745,INTERFAITH COMMUNITY SERVICES,29.95184834
0.271893977,OREGON TRADESWOMEN INC.,86.53840694
0.025107433,WCFSP-Rain Sensor Rebate Program,26.07694411
0.562212417,Makerere University Faculty of Medicine,54.21861817
0.016389307,KANSAS VOLUNTEER COMMISSION,85.8742677
0.022773256,Navajo Nation,84.06981484
0.33415296,Atlantic States Marine Fisheries Commission,85.5812357
0.753015875,HOWARD UNIVERSITY,28.71019632
0.47021139,UNIVERSITY OF THE DISTRICT OF COLUMBIA,54.87999086
0.815757852,UNIVERSITY LEGAL SERVICES,21.35933049
0.31367488,IMMIGRATION & REFUGEE SERVICES OF AMERICA,78.99232873
0.409040943,"BOARD OF REGENTS, NSHE, OBO UNIVERSITY OF NEV",35.75348415
0.513319465,George Washington Univ,10.98242337
0.934624521,Federated States of Micronesia,97.71167368
0.682013276,DC VENDOR ACCOUNT,39.20485454
0.013105677,ASSOCIATION OF STATE & TERRITORIAL HEALTH OFF,10.1011229
0.394797762,HOWARD UNIVERSITY,44.02689218
0.863150668,CSHS,73.03358901
0.591067207,UNIVERSITY OF CAMBRIDGE,50.42579363
0.253039773,INDIAN INSTITUTE OF SCIENCE,83.09670226
0.034307406,UNITED PLANNING ORGANIZATION,25.4390237
0.285155277,YANKTON SIOUX TRIBE,8.982381899
0.43061762,GEORGETOWN UNIVERSITY,12.38486111
0.945102372,COLBERT COUNTY COMMISSION,62.82984519
0.515984549,NORTHWEST REGIONAL EDUCATIONAL LABORATORY,44.27499381
0.935279134,"Fish, Wildlife and Parks",24.42781127
0.60171748,STATE OF WISCONSIN,49.30531282
0.495802135,MCGILL UNIVERSITY,65.16787151
0.241807225,Commonwealth of the Northern Mariana Islands,42.01063392
0.340969186,DC DEPARTMENT OF HEALTH,25.162567
0.349995472,NATL ACADEMY SCIENCES,3.745565565
0.606663905,Nico Bus - Alaska Department of Natural Resou,52.23590369
0.213700748,MOVIMIENTO PARA EL ALCANCE DE VIDA INDEPENDIE,40.47056603
0.492222689,IDAHO DEPARTMENT OF LABOR,16.94873067
0.623668452,ND DEPT OF PUBLIC INSTRUCTION,37.18657941
0.17564866,"FEDERATED STATES OF MICRONESIA, OFFICE OF HEA",56.05471658
0.545671316,AIKEN/BARNWELL CAC,76.80892588
0.285549646,SD OGLALA SIOUX,79.57539459
0.350703935,BUTLER COUNTY DEPT ON AGING,68.38231216
0.265320779,DEPARTMENT  OF TRANSP,61.07981167
0.199490924,CHILDREN'S RESEARCH INSTITUTE,85.58676035
0.305513717,DEPARTMENT  OF TRANSP,67.72884166
0.72988782,"Americans for the Arts, Inc.",94.57322239
0.166611645,DEPARTMENT  OF TRANSP,41.2553853
0.321595273,UNITED STATES INDUSTRY COALITION INC,6.016253135
0.730708977,"UNITY HEALTH CARE, INC",19.26265793
0.601224333,CO OIL AND GAS CONSERVATION COMMISSION,53.27495976
0.071038072,NEW JERSEY COMMISSION ON NATIONAL COMMUNITY S,64.5137162
0.939122931,UNIVERSITY OF SAN FRANCISCO - SCHOOL OF EDUCA,37.69916247
0.072389131,DC DEPARTMENT OF HUMAN SERVICES,33.981367
0.922045244,PR PORTS AUTH,8.013044891
0.60708577,Jaruk Tribe Of California,62.26091576
0.286282139,"""BILIM-CENTRAL ASIA"".",90.83231591
0.457960825,"Africa Development Consultants, SARL",88.26683681
0.289731109,NATIONAL ASSOCIATION OF COMMUNITY HEALTH CENT,17.06475957
0.458382087,DVRPC,52.74940159
0.475645803,GUAM AIRPORT AUTH,73.65041676
0.159565608,ID HEALTH & WELFARE,63.6461898
0.200959064,Solano County Water Agency,3.920446649
0.569158787,FAMILY SERVICES OF CENTRAL MASSACHUSETTS,72.22779479
0.61684068,"COMMUNITY ACTION OF GREENE COUNTY, INC.",50.27926801
0.747795515,UNITED STATES CATHOLIC CONFERENCE,41.57461935
0.103254194,VERMONT,56.59762161
0.819468478,UNIVERSITY OF DURHAM,87.13027868
0.124895403,MT DEPT OF PUBLIC HEALTH AND HUMAN SERVICES,66.60222203
0.022241657,COOSA VALLEY REGIONAL SVCS & DEV,23.8300873
0.09289514,POHNPEI ENVIRONMENT,75.04116773
0.488835762,NATIONAL ASSOCIATION OF CLEAN AIR AGENCIES,63.10188451
0.854133738,SOUTHEASTEN STATES AIR RESOURCES MANAGERS IN,87.54129536
0.656784786,Nat Acad of Sciences,91.0426817
0.494464372,AREA IV AGENCY ON AGING,6.615393958
0.745385302,WEIZMANN INSTITUTE OF SCIENCE,77.0497184
0.455624869,UNIVERSITY OF TORONTO,51.09650163
0.937403536,GEORGETOWN UNIVERSITY,83.63891976
0.840397858,LITTLE DIXIE COMMUNITY ACTION AGENCY,60.08201639
0.970308719,COMMOWEALTH OF NORTHERN MARIAN,87.75944441
0.986726644,DC DEPT OF HEALTH,67.80736151
0.700262584,CM DEPARTMENT OF COMMUNITY & CULTURAL AFFAIRS,63.74439496
0.823763168,Amer Inst of Biol Sci,42.00572472
0.835096357,Ducks Unlimited,27.60651082
0.566985166,UNIVERSITY OF THE DISTRICT OF COLUMBIA,57.99877775
0.348064659,Amer Chemical Soc,44.07853696
0.950819632,TEXAS TECH UNIVERSITY,99.37638909
0.964194968,DC DEPARTMENT OF HUMAN SERVICES,86.50733724
0.969714256,DEPARTMENT  OF TRANSP,74.87099011
0.745727017,NEW MEXICO COMMISSION FOR COMMUNITY VOLUNTEER,33.25654976
0.281920414,DEPARTMENT  OF TRANSP,94.44645083
0.933310835,GEORGE WASHINGTON UNIVERSITY,16.77193976
0.480816984,AMERICAN SAMOA,97.59103245
0.32367963,AK DEPT OF HEALTH & SOCIAL SERVICES,11.35887084
0.184014421,"COL, Inc",13.88281027
0.53705245,VT DEPT OF HEALTH,91.19094387
0.869770149,DEPARTMENT  OF TRANSP,3.091898561
0.903062943,DEPARTMENT  OF TRANSP,22.58070969
0.153790791,NEW YORK OFFICE OF NATIONAL & COMMUNITY SERVI,41.35360585
0.967253362,"CHEYENNE RIVER, SD",62.53930723
0.740483246,"T MCDONALD CONST, INC",13.29500522
0.995535629,N.C. DEPT. OF HEALTH,25.83243954
0.285761284,MD DEPT OF EDUCATION,17.97776702
0.470463468,"SPOTTED EAGLE, INC.",90.00034306
0.449780848,CHILDRENS HOSP OF PITTSBURGH OF THE UPMC HEAL,11.25911006
0.867459214,AMERICAN LUNG ASSOCIATION OF THE NORTHWEST,79.57470742
0.030886739,U of Texas El Paso,3.240727906
0.736073517,NORTHEAST WASTE MGMT OFFICIALS' ASSOC,77.10677878
0.650369142,MASSACHUSETTS DIVISION OF OCCUPATIONAL SAFET,45.45455045
0.103364573,Commonwealth of Pennsylvania Council on the A,40.29857195
0.588195537,"J M LORD, INCORPORATED",69.9122507
0.964664711,AR DEPARTMENT OF WORKFORCE SERVICES,81.14472718
0.351817366,NC EMPLOYMENT SECURITY COMMISSION,81.45137889
0.094052587,GHTD,23.1669713
0.048000855,CALHOUN COUNTY BOS,41.00008959
0.912249408,SUNY Stony Brook,18.77079266
0.00164405,U of Arizona,57.46330055
0.881763861,IA ST DEPARTMENT OF PUBLIC HEALTH,67.04120298
0.267859578,MCLEAN HOSPITAL,87.91553548
0.753306944,NASH INDUSTRIAL DEVELOPMENT CORP,48.44659412
0.341974242,NNEPRA,8.628055102
0.580008491,UNIVERSITY OF KENTUCKY,9.202283605
0.958239787,OCONEE SOIL WATER CON DIST,79.90874249
0.53240862,NJTC,13.02100802
0.494670069,VA ST DEPARTMENT OF SOCIAL SERVICES,36.66475433
0.483184743,LAC COURTE OREILLES TRIBE,17.84628108
0.420480515,Diocese of Mayaguez,27.651082
0.297238886,SWCA Environmental Consultants,81.76979109
0.810948689,Iowa State University,10.69844588
0.133888467,Jim Metzner Productions,85.16092819
0.387032548,CUNY City College,47.64718994
0.218593441,THE REGENTS OF THE UNIVERSITY OF CA - LA,72.34684206
0.620089259,Dansak Farms Limited,43.5752763
0.121780864,RHODE ISLAND COUNCIL FOR THE HUMANITIES,12.68445029
0.655835893,HARTHA CHARITABLE SOCIETY,32.08033884
0.791957018,"WUDARBO, Incorporated",93.61050143
0.147403322,MASSACHUSETTS DEPARTMENT OF EDUCATION,22.58272085
0.330129969,COMMUNITY AND SENIOR SERVICES MIDLAND,44.46302005
0.60737839,MIAMI DADE CO BD OF COMMISSIONERS CAA,38.08469333
0.49056158,AZ DEPT OF ECONOMIC SECURITY/AGING & ADULT AD,63.64239407
0.977181605,ARKANSAS SERVICE COMMISSION,70.72096875
0.28251799,DUBUQUE AREA PROJECT CONCERN,1.696306327
0.38164967,DEPARTMENT  OF TRANSP,63.15586034
0.30487558,DEPARTMENT  OF TRANSP,61.15439356
0.920250546,Impact Research and Development,72.42567339
0.671373367,COASTAL COMMUNITY ACTION INC,53.91281572
0.984497926,MAINE COMMISSION FOR COMMUNITY SERVICE,9.020597996
0.012338692,YWCA OF MCLEAN COUNTY,11.01812912
0.699637213,Vermont Center for Geographic Information,24.61929204
0.923992195,NASHVILLE-DAVIDSON COUNTY HEALTH DEPT,43.78696551
0.991791117,MASSACHUSETTS D.E.P.,18.0165733
0.052631014,GA DEPT OF AGRICULTURE,27.41285299
0.96662739,GRANT COUNTY SENIOR SERVICES,12.89056023
0.294362526,Georgetown University,61.15717956
0.945897449,COMMUNITY ACTION PARTNERSHIP OF NORTH ALABAMA,77.93162304
0.322005642,CENTRAL WASHINGTON UNIV,28.53766979
0.084886016,"MDS CAA & HRA, INC.",4.061509727
0.797181033,BIG STONE COUNTY WELFARE BOARD,4.199203716
0.137840989,GEORGETOWN UNIVERSITY,12.73446829
0.173599633,U of Puerto Rico Mayaguez,44.89097445
0.769922768,CITY OF WILKES BARRE,25.10083602
0.572868566,CLEVELAND URBAN MINORITY ALCOHOLISM AND DRUG,15.95516134
0.891203055,UNIVERSITY OF MARYLAND CTR FOR ENV SCIENCE,23.86217421
0.252460274,ND ST DEPARTMENT OF HEALTH,15.48545902
0.75614203,PUERTO RICO ENVIRONMENTAL QUALITY BOARD,24.0120781
0.726009756,CITY OF GRANTS,0.256701248
0.446633987,CITY OF GRANTS,30.95773929
0.836448315,VIRGINIA GOVERNOR'S OFFICE ON VOLUNTEERISM AN,41.82259889
0.026254212,LOUISIANA SERVE COMMISSION,78.1401771
0.095811986,UNITED STATES CATHOLIC CONFERENCE OF CATHOLIC,18.14731745
0.100600889,PAN AMERICAN HEALTH ORGANIZATION,55.60044931
0.273135509,MINISTRY OF DEFENSE  FED DEMO,66.21748477
0.753310457,Colorado State University,60.95858157
0.6040703,DEPARTMENT  OF TRANSP,32.06201839
0.283684348,GEORGE WASHINGTON UNIVERSITY,32.24361857
0.686113234,NATIONAL ASSOCIATION OF SECONDARY SCHOOL PRIN,58.41590184
0.926462936,"OKLAHOMA COMMUNITY HEALTH SERVICES, INC.",73.46536802
0.286445928,CM DEPARTMENT OF COMMUNITY & CULTURAL AFFAIRS,66.62197248
0.824051617,"SENIOR FRIENDSHIP CENTERS, INC.",23.19626322
0.175633833,IDAHO DEPARTMENT OF LABOR,63.22254465
0.426559106,UNIVERSITY OF MAINE SYSTEM,20.62528319
0.411598378,TEXOMA COUNCIL OF GOVERNMENTS,88.09885826
0.491426762,MAX PLANCK INST FOR DEVELOPMENTL BIOLOGY,54.10168913
0.669417965,MEMPHIS-SHELBY COUNTY HEALTH DEPT,83.60771154
0.496704323,WISCONSIN NATIONAL & COMMUNITY SERVICE BOARD,18.60201627
0.706256419,NATIONAL ASSOCIATION OF STATE UNITS ON AGING,46.17694911
0.880761838,AMERICAN RED CROSS OF METRO NJ,25.88348015
0.18364411,STATE OF OREGON,97.71743531
0.706130857,IDAHO STATE DEPT OF EDUCATION,77.22169497
0.137097287,MID OHIO VALLEY REGIONAL COUNCIL,95.7173742
0.483482205,George Washington Univ,70.05579347
0.413437563,MD DEPT OF NATURAL RESOURCES,35.34141764
0.497833423,DEPARTMENT  OF TRANSP,83.57025489
0.421406184,QUEEN STREET BEACON AT THE CROSSROADS,16.70219165
0.425274203,MID-CUMBERLAND COMM ACTION AGCY,74.99594341
0.302953094,JEWISH COMMUNITY CENTER OF HOUSTON,87.24542923
0.485692541,CHILDREN'S RESEARCH INSTITUTE,90.45407129
0.225995788,"The Student Conservation Association, Inc.",15.47043221
0.547124331,American Geophysical Union,63.53462717
0.477456542,MARY'S CENTER OF MATERNAL & CHILD CARE,81.13126046
0.453366096,MONTGOMERY COUNTY VOLUNTEER CENTER/OFFICES OF,29.5317209
0.398123075,Cramer Fish Sciences,86.25457562
0.762124311,"UNITY HEALTH CARE, INC",88.36635363
0.03379831,CENTRO COLOMBO AMERICANO-CALI,86.54180606
0.213213317,CHINA COAL INFORMATION INSTITUTE,78.22103254
0.361772795,SAVE THE CHILDREN COMBATING EXPOLOITIVE CHILD,4.928558163
0.711241009,Carnegie Inst of Wash,46.87784488
0.898792516,ND ST DEPARTMENT OF HEALTH,76.22919795
0.435711435,CM DEPARTMENT OF PUBLIC HEALTH & ENVIRONMENTA,30.63182613
0.860017546,APTA ORG,79.31184845
0.833625461,STATE OF WASHINGTON,70.72068671
0.197544743,HOWARD UNIVERSITY,99.76664675
0.382415144,GEORGETOWN UNIVERSITY,60.9080976
0.904226274,STATE OF GUAM,41.89591311
0.937489767,HABITAT FOR HUMANITY OF MINNESOTA,77.84853095
0.608483414,DEPARTMENT  OF TRANSP,85.2848059
0.767996722,DEPARTMENT  OF TRANSP,73.31641049
0.039257186,DEPARTMENT  OF TRANSP,12.79665562
0.1385679,DEPARTMENT  OF TRANSP,21.42069891
0.518604453,VIRGINIA FOUNDATION FOR THE HUMANITIES,62.57468062
0.230086127,RSVP OF BOULDER AND BROOMFIELD COUNTIES,11.28599545
0.794876525,DC DEPARTMENT OF EMPLOYMENT SERVICES,73.71028516
0.029333381,CHILDREN'S AIDS FUND,85.17541448
0.427183956,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH,67.06741937
0.332591451,CT DEPARTMENT OF ECONOMIC & COMMUNITY DEVELO,38.96227926
0.036723237,HAWAII DEPARTMENT OF LABOR & INDUSTRIAL RELAT,38.7423775
0.869697558,MO DEPARTMENT OF LABOR AND INDUSTRIAL RELATIO,7.118522052
0.624713032,LA BIOMEDICAL RESEARCH INSTITUTE AT HARBOR UC,66.46831122
0.474081424,Engineering and Manufacturing Alliance,5.296666097
0.610232109,SC DEPT OF SOCIAL SERVICES,3.164131753
0.262462445,"SOUTHEASTERN VERMONT COMMUNITY ACTION, INC",73.11249336
0.186440999,Jefferson County,82.91109705
0.145840587,THE PHILA VETS MULTI SER. ED. CNTR.,87.65082578
0.04275502,MI DEPT. OF HUMAN SERVICES,76.05830437
0.118504304,HOOPA VALLEY RESERVATION,61.85305751
0.755316217,NM DEPARTMENT OF HEALTH,34.95696115
0.004563259,Montana State University,20.11230073
0.989438739,"K, Williams",31.34247349
0.044302872,WASHINGTON STATE  DEP,28.42949176
